"temp",3393095090,4,11,10,0,1,TRUE,14,130,list(c(5015, 5017, 5016, 5015, 5017, 5018, 5017)),NA,NA,0,0,0,0,NA,NA,NA,NA,5,5,3342,321,NA,4,0,215,63,154,182,0,NA,NA,NA,NA,6,NA,1,7,NA,NA,NA,NA,NA,0,NA,FALSE,0,1,1,0,NA
"temp",3393094707,21,1,2,8,1,TRUE,2,0,list(c(5015, 5017, 5017, 5015, 5017, 5018)),NA,NA,0,0,0,0,NA,NA,NA,NA,1,18,1906,0,NA,4,71,50,11,12,44,0,NA,NA,NA,NA,2,NA,0,6,NA,NA,NA,NA,NA,0,NA,TRUE,1,0,1,0,NA
"temp",3393094041,1,5,5,4,1,TRUE,28,131,list(NULL),NA,NA,2,0,0,0,NA,NA,NA,NA,7,0,3064,567,NA,4,11,0,71,63,75,0,NA,NA,NA,NA,1,NA,NA,6,NA,NA,NA,NA,NA,0,NA,FALSE,0,1,0,0,NA
"temp",3393092515,4,2,10,0,1,TRUE,4,131,list(c(5015, 5017)),NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,4,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,3,2,NA,NA,NA,NA,NA,0,NA,FALSE,0,1,0,1,NA
"temp",3393089753,1,8,5,4,1,TRUE,30,131,list(NULL),NA,NA,1,0,0,0,NA,NA,NA,NA,3,0,3010,0,NA,4,11,63,71,212,152,0,NA,NA,NA,NA,3,NA,NA,10,NA,NA,NA,NA,NA,0,NA,FALSE,0,1,1,0,NA
"temp",3393089412,22,17,10,0,1,FALSE,10,131,list(c(5015, 5017, 5017, 5015, 5017, 5018, 5017, 5016, 5016, 6405, 5016, 5018, 5016, 5015, 5907, 5015)),NA,NA,1,241,0,71,NA,NA,NA,NA,1,21,12040,0,NA,4,168,36,0,252,212,63,NA,NA,NA,NA,13,NA,0,16,NA,NA,NA,NA,NA,10148,NA,FALSE,1,0,7,0,NA
"temp",3393088863,4,3,10,0,1,TRUE,18,1,list(c(5017, 5015, 5017, 5016, 5016, 5018, 5015, 5016, 5017, 6009, 5017, 5018)),NA,NA,2,11,0,0,NA,NA,NA,NA,1,16,7794,0,NA,4,46,50,152,252,71,143,NA,NA,NA,NA,9,NA,0,12,NA,NA,NA,NA,NA,3547,NA,TRUE,1,0,5,0,NA
"temp",3393088079,3,6,10,7,1,TRUE,7,4,list(c(5015, 5017, 5017, 5016, 5015, 5018, 5017, 5017)),NA,NA,1,0,0,0,NA,NA,NA,NA,1,10,2113,0,NA,4,182,172,11,63,46,0,NA,NA,NA,NA,3,NA,0,8,NA,NA,NA,NA,NA,1865,NA,TRUE,1,0,2,0,NA
"temp",3393087137,18,17,10,0,1,TRUE,20,2,list(c(5015, 5291, 5291, 5015, 5291, 5117, 5291)),NA,NA,0,0,0,0,NA,NA,NA,NA,4,0,164,144,NA,4,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,1,7,NA,NA,NA,NA,NA,170,NA,TRUE,1,0,0,0,NA
"temp",3393117254,22,4,10,0,1,FALSE,0,129,list(c(5015, 5017, 5017, 5015)),NA,NA,1,0,0,0,NA,NA,NA,NA,0,0,365,0,NA,4,0,29,0,239,0,0,NA,NA,NA,NA,0,NA,0,4,NA,NA,NA,NA,NA,0,NA,FALSE,1,0,1,0,NA
"temp",3393087050,22,7,10,0,1,TRUE,32,3,list(c(5015, 5017, 5015, 5016, 5015, 5018, 5016, 5016, 5017, 6009, 5016, 5018, 5017)),NA,NA,6,0,0,0,NA,NA,NA,NA,1,0,1656,0,NA,4,50,182,65,239,137,0,NA,NA,NA,NA,0,NA,0,13,NA,NA,NA,NA,NA,1474,NA,TRUE,1,0,3,0,NA
"temp",3393086418,22,3,10,0,1,TRUE,26,130,list(c(5015, 5017, 5016, 5015, 5017)),NA,NA,1,0,0,0,NA,NA,NA,NA,6,0,3367,562,NA,4,0,4,11,29,182,19,NA,NA,NA,NA,1,NA,3,5,NA,NA,NA,NA,NA,0,NA,FALSE,0,1,0,1,NA
"temp",3393086301,5,2,10,0,1,TRUE,9,131,list(c(5015, 5016, 5015, 5017, 5015, 5018)),NA,NA,0,0,0,0,NA,NA,NA,NA,4,1,964,213,NA,4,29,2,239,0,0,0,NA,NA,NA,NA,1,NA,1,6,NA,NA,NA,NA,NA,0,NA,FALSE,0,1,0,0,NA
"temp",3393084676,22,1,10,7,1,TRUE,7,3,list(c(5015, 5017, 5017, 5015, 5015, 5018, 5015, 5017, 5017, 6405)),NA,NA,0,0,0,0,NA,NA,NA,NA,0,26,4342,0,NA,4,71,34,21,50,212,42,NA,NA,NA,NA,4,NA,0,10,NA,NA,NA,NA,NA,199,NA,TRUE,1,0,4,0,NA
"temp",3393084143,22,33,10,0,1,FALSE,15,4,list(c(5015, 5016, 5017, 5015, 5016, 5018, 5016, 5017, 5015, 6009, 5016, 5018)),NA,NA,3,0,0,0,NA,NA,NA,NA,7,0,8160,1582,NA,4,50,239,154,8,0,0,NA,NA,NA,NA,6,NA,1,12,NA,NA,NA,NA,NA,0,NA,TRUE,0,1,1,0,NA
"temp",3393084124,21,2,2,8,1,FALSE,0,128,list(c(5015, 5017, 5017, 5015, 5017, 5018, 5017, 5015)),NA,NA,0,0,0,0,NA,NA,NA,NA,0,12,2730,0,NA,4,0,11,71,63,0,0,NA,NA,NA,NA,2,NA,0,8,NA,NA,NA,NA,NA,0,NA,FALSE,1,0,2,0,NA
"temp",3393083721,4,6,10,0,1,TRUE,20,132,list(c(5015, 5017, 5015, 5017, 5016, 5018, 5017, 5016, 5016)),NA,NA,0,0,0,0,NA,NA,NA,NA,1,1,1389,0,NA,4,239,50,71,8,25,0,NA,NA,NA,NA,1,NA,1,9,NA,NA,NA,NA,NA,0,NA,FALSE,0,1,0,0,NA
"temp",3393083600,22,14,10,0,1,TRUE,27,1,list(c(5015, 5017, 5015, 5017, 5016, 5018, 5017)),NA,NA,4,0,0,0,NA,NA,NA,NA,3,0,1415,749,NA,4,71,63,0,0,0,0,NA,NA,NA,NA,0,NA,0,7,NA,NA,NA,NA,NA,0,NA,TRUE,1,0,1,0,NA
"temp",3393082426,22,19,10,0,1,FALSE,1,2,list(c(5015, 5017, 5015, 5016, 5017, 5018, 5017)),NA,NA,0,0,0,0,NA,NA,NA,NA,2,2,842,448,NA,4,239,63,19,182,4,0,NA,NA,NA,NA,0,NA,1,7,NA,NA,NA,NA,NA,0,NA,TRUE,0,1,0,0,NA
"temp",3393081093,3,7,10,0,1,TRUE,6,131,list(5017),NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,4,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,1,NA,NA,NA,NA,NA,0,NA,FALSE,0,1,0,0,NA
"temp",3393080808,4,10,10,0,1,TRUE,49,0,list(c(5016, 5015, 5017, 5017, 5017, 5018, 5017, 5015, 5015, 5016, 5016, 5018, 5016)),NA,NA,14,0,0,0,NA,NA,NA,NA,2,3,8148,0,NA,4,50,0,182,0,127,0,NA,NA,NA,NA,7,NA,0,13,NA,NA,NA,NA,NA,1053,NA,TRUE,1,0,7,0,NA
"temp",3393080672,4,12,10,0,1,TRUE,54,130,list(c(5015, 5017, 5016, 5016, 5017, 5018, 5015, 5017, 6009, 5017, 5016)),NA,NA,2,0,0,0,NA,NA,NA,NA,13,4,5604,91,NA,4,71,63,170,0,0,0,NA,NA,NA,NA,3,NA,0,11,NA,NA,NA,NA,NA,33,NA,FALSE,0,1,0,0,NA
"temp",3393080251,4,30,10,0,1,FALSE,10,4,list(c(5015, 5017, 5015, 5017, 5017, 5018, 5017, 5016, 5016, 6009, 5016)),NA,NA,2,0,0,0,NA,NA,NA,NA,7,11,7981,1178,NA,4,50,239,252,182,56,0,NA,NA,NA,NA,3,NA,0,11,NA,NA,NA,NA,NA,0,NA,TRUE,0,1,0,0,NA
"temp",3393079816,22,4,10,0,1,FALSE,1,3,list(c(5015, 5017, 5015, 5017)),NA,NA,0,0,0,0,NA,NA,NA,NA,2,0,467,159,NA,4,0,18,41,63,71,0,NA,NA,NA,NA,1,NA,2,4,NA,NA,NA,NA,NA,0,NA,TRUE,0,1,0,1,NA
"temp",3393079091,22,5,10,0,1,FALSE,2,131,list(c(5015, 5017, 5016, 5015)),NA,NA,0,0,0,0,NA,NA,NA,NA,0,5,451,0,NA,4,34,44,71,11,0,0,NA,NA,NA,NA,0,NA,0,4,NA,NA,NA,NA,NA,101,NA,FALSE,1,0,0,0,NA
"temp",3393078259,3,10,10,7,1,TRUE,33,132,list(c(5015, 5017, 5016, 5016, 5017, 5018, 5017, 5015, 5017, 6009, 5018, 5016)),NA,NA,4,0,0,0,NA,NA,NA,NA,9,0,9428,559,NA,4,63,127,11,46,244,182,NA,NA,NA,NA,3,NA,0,12,NA,NA,NA,NA,NA,254,NA,FALSE,0,1,0,0,NA
"temp",3393078158,1,49,5,4,1,FALSE,10,3,list(NULL),NA,NA,1,0,0,0,NA,NA,NA,NA,13,0,3372,349,NA,4,11,63,71,212,0,0,NA,NA,NA,NA,0,NA,NA,8,NA,NA,NA,NA,NA,0,NA,TRUE,0,1,0,0,NA
"temp",3393115660,5,0,10,0,1,TRUE,3,132,list(5016:5017),NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,72,0,NA,4,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,2,NA,NA,NA,NA,NA,0,NA,FALSE,0,1,0,0,NA
"temp",3393078099,22,14,10,0,1,TRUE,34,130,list(c(5015, 5016, 5015, 5017, 5017, 5018, 5016, 5015, 5017, 5015)),NA,NA,5,0,0,0,NA,NA,NA,NA,7,0,5996,0,NA,4,239,63,71,154,0,42,NA,NA,NA,NA,4,NA,1,12,NA,NA,NA,NA,NA,0,NA,FALSE,0,1,1,0,NA
"temp",3393077506,4,32,10,0,1,FALSE,12,132,list(c(5017, 5016, 5015, 5017, 5016, 5018, 5017, 5016, 5015, 6009, 5015, 5018)),NA,NA,8,0,0,0,NA,NA,NA,NA,4,7,12010,133,NA,4,0,182,104,63,154,0,NA,NA,NA,NA,12,NA,0,12,NA,NA,NA,NA,NA,1475,NA,FALSE,1,0,4,0,NA
"temp",3393076981,1,15,5,4,1,TRUE,73,131,list(NULL),NA,NA,3,0,0,0,NA,NA,NA,NA,17,0,3314,497,NA,4,11,63,71,212,0,0,NA,NA,NA,NA,2,NA,NA,8,NA,NA,NA,NA,NA,0,NA,FALSE,0,1,0,0,NA
"temp",3393075963,18,29,10,0,1,FALSE,5,3,list(c(5265, 5151, 5083, 5151, 5151, 5360, 5151, 5265)),NA,NA,1,0,0,0,NA,NA,NA,NA,4,1,1940,0,NA,4,39,25,239,63,182,0,NA,NA,NA,NA,2,NA,1,8,NA,NA,NA,NA,NA,34,NA,TRUE,0,1,0,0,NA
"temp",3393075642,22,18,10,7,1,TRUE,39,0,list(c(5015, 5016, 5017, 5015, 5016, 5018, 5016, 5015, 5017, 6009, 5016, 5018, 5017, 5017, 5907, 5015, 5018)),NA,NA,2,0,0,0,NA,NA,NA,NA,1,0,10374,166,NA,4,239,127,46,63,154,166,NA,NA,NA,NA,8,NA,0,18,NA,NA,NA,NA,NA,1730,NA,TRUE,1,0,5,0,NA
"temp",3393075585,22,41,10,0,1,FALSE,8,129,list(c(5015, 5017, 5016, 5016, 5017, 5018, 5015, 5016, 5017, 5017, 5015, 5018, 6009, 5015)),NA,NA,5,0,0,0,NA,NA,NA,NA,2,5,7991,820,NA,4,11,50,127,154,44,182,NA,NA,NA,NA,8,NA,0,14,NA,NA,NA,NA,NA,1091,NA,FALSE,1,0,4,0,NA
"temp",3393075320,4,25,10,0,1,TRUE,39,129,list(c(5015, 5017, 5017, 5015, 5017, 5018, 5017, 5015, 5015, 6009, 5016, 5018, 5016, 5016, 6356, 5016, 5018)),NA,NA,6,0,0,0,NA,NA,NA,NA,4,0,17080,0,NA,4,239,137,63,170,40,0,NA,NA,NA,NA,10,NA,3,19,NA,NA,NA,NA,NA,62,NA,FALSE,0,1,3,1,NA
"temp",3393113806,4,0,10,0,1,FALSE,0,131,list(5015),NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,4,11,182,44,16,0,0,NA,NA,NA,NA,0,NA,0,1,NA,NA,NA,NA,NA,0,NA,FALSE,1,0,0,0,NA
"temp",3393075313,21,2,2,8,1,FALSE,1,128,list(c(5015, 5017, 5016, 5015, 5017, 5018)),NA,NA,0,0,0,0,NA,NA,NA,NA,1,6,1698,0,NA,4,44,71,240,39,29,25,NA,NA,NA,NA,2,NA,0,7,NA,NA,NA,NA,NA,54,NA,FALSE,1,0,1,0,NA
"temp",3393075145,1,7,5,4,1,TRUE,53,3,list(NULL),NA,NA,0,0,0,0,NA,NA,NA,NA,2,0,5212,267,NA,4,154,143,0,63,212,152,NA,NA,NA,NA,8,NA,NA,13,NA,NA,NA,NA,NA,3133,NA,TRUE,1,0,2,0,NA
"temp",3393075100,22,41,10,0,1,FALSE,12,128,list(c(5016, 5015, 5017, 5017, 5017, 5018, 5017, 5016, 5016, 6405, 5015, 5018, 5016, 5015, 5907)),NA,NA,7,0,0,0,NA,NA,NA,NA,3,0,9750,0,NA,4,127,182,13,46,63,154,NA,NA,NA,NA,9,NA,0,15,NA,NA,NA,NA,NA,439,NA,FALSE,1,0,4,0,NA
"temp",3393074933,3,19,10,7,1,TRUE,32,4,list(c(5015, 5017, 5017, 5015, 5017, 5018, 5017, 5016, 5015, 6405, 5015, 5018, 5016, 5016, 6356)),NA,NA,10,0,0,0,NA,NA,NA,NA,2,10,9107,681,NA,4,127,137,11,29,46,71,NA,NA,NA,NA,4,NA,0,15,NA,NA,NA,NA,NA,4177,NA,TRUE,1,0,4,0,NA
"temp",3393074837,22,16,10,0,1,FALSE,5,2,list(5017),NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,4,44,182,11,0,0,0,NA,NA,NA,NA,0,NA,2,2,NA,NA,NA,NA,NA,0,NA,TRUE,0,1,0,1,NA
"temp",3393074201,22,21,10,0,1,FALSE,20,131,list(c(5015, 5017, 5015, 5017, 5015)),NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,751,0,NA,4,239,170,29,0,0,0,NA,NA,NA,NA,1,NA,2,5,NA,NA,NA,NA,NA,0,NA,FALSE,1,0,0,1,NA
"temp",3393073888,22,5,10,7,1,TRUE,26,3,list(c(5015, 5017, 5015, 5016, 5015, 5018, 5017, 5017, 5017, 5015, 6009, 5018, 5016)),NA,NA,2,16,0,0,NA,NA,NA,NA,0,22,3078,309,NA,4,65,11,29,71,193,154,NA,NA,NA,NA,1,NA,0,13,NA,NA,NA,NA,NA,7665,NA,TRUE,1,0,3,0,NA
"temp",3393073515,22,7,10,0,1,TRUE,32,3,list(c(5015, 5017, 5015, 5017, 5017, 5018, 5017, 5015, 5015, 6009, 5016, 5018, 5016)),NA,NA,6,0,0,0,NA,NA,NA,NA,1,0,8113,795,NA,4,239,71,50,152,252,0,NA,NA,NA,NA,6,NA,0,13,NA,NA,NA,NA,NA,801,NA,TRUE,1,0,6,0,NA
"temp",3393112779,5,4,10,0,1,TRUE,4,129,list(c(5015, 5016, 5015)),NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,4,239,71,46,0,0,0,NA,NA,NA,NA,0,NA,0,3,NA,NA,NA,NA,NA,266,NA,FALSE,0,1,0,0,NA
"temp",3393073485,1,5,5,4,1,TRUE,111,131,list(NULL),NA,NA,4,0,0,0,NA,NA,NA,NA,33,0,3559,1840,NA,4,11,63,71,75,0,0,NA,NA,NA,NA,0,NA,NA,6,NA,NA,NA,NA,NA,0,NA,FALSE,0,1,0,0,NA
"temp",3393073389,22,5,10,0,1,TRUE,94,4,list(c(5015, 5017, 5017, 5015, 5017, 5018, 5017, 5016, 5015, 6009, 5016, 5018)),NA,NA,29,0,0,0,NA,NA,NA,NA,1,4,11629,0,NA,4,239,137,100,0,0,63,NA,NA,NA,NA,18,NA,0,13,NA,NA,NA,NA,NA,1723,NA,TRUE,1,0,23,0,NA
"temp",3393073353,4,10,10,0,1,TRUE,36,0,list(c(5015, 5017, 5017, 5015, 5016, 5018, 5017, 5017, 5015, 6405, 5015, 5018, 5016, 5907, 5016, 5016)),NA,NA,11,0,11,0,NA,NA,NA,NA,2,22,19854,163,NA,4,34,131,63,137,182,147,NA,NA,NA,NA,12,NA,0,17,NA,NA,NA,NA,NA,4671,NA,TRUE,1,0,7,0,NA
"temp",3393073129,3,33,10,7,1,FALSE,15,132,list(c(5015, 5017, 5017, 5015, 5017, 5018, 5017, 5016, 5016, 6405, 5016, 5018, 5016, 5015, 5907, 5015, 5018, 6168)),NA,NA,9,0,0,0,NA,NA,NA,NA,0,42,26826,0,NA,4,154,116,50,182,137,239,NA,NA,NA,NA,18,NA,0,21,NA,NA,NA,NA,NA,9181,NA,FALSE,1,0,27,0,NA
"temp",3393072878,22,7,10,7,1,TRUE,37,2,list(c(5015, 5017, 5015, 5017, 5017, 5018, 5017, 5016, 5016, 6009, 5016, 5018, 5016, 5015, 5907, 5015)),NA,NA,6,0,0,0,NA,NA,NA,NA,1,2,6886,278,NA,4,127,50,239,65,100,46,NA,NA,NA,NA,2,NA,0,16,NA,NA,NA,NA,NA,469,NA,TRUE,1,0,4,0,NA
"temp",3393072786,22,1,10,0,1,TRUE,14,2,list(c(5016, 5015, 5016, 5017, 5016, 5018)),NA,NA,0,0,0,0,NA,NA,NA,NA,1,0,4132,0,NA,4,29,44,162,0,0,0,NA,NA,NA,NA,11,NA,0,6,NA,NA,NA,NA,NA,263,NA,TRUE,1,0,5,0,NA
"temp",3393072739,22,12,10,7,1,TRUE,31,3,list(c(5015, 5017, 5016, 5017, 5017, 5018, 5015, 5016, 5015, 5015, 6009, 5018, 5016, 5017, 5907, 5016, 5018)),NA,NA,5,0,0,0,NA,NA,NA,NA,2,5,16498,286,NA,4,127,48,123,30,125,0,NA,NA,NA,NA,12,NA,0,19,NA,NA,NA,NA,NA,1073,NA,TRUE,1,0,5,0,NA
"temp",3393072640,4,24,10,0,1,TRUE,32,130,list(c(5015, 5017, 5017, 5015, 5017, 5018, 5016, 5017, 5016, 6009, 5015, 5016, 5018, 5016, 5907, 5015, 5018)),NA,NA,7,0,0,0,NA,NA,NA,NA,7,5,28936,352,NA,4,71,127,50,154,143,46,NA,NA,NA,NA,13,NA,1,19,NA,NA,NA,NA,NA,278,NA,FALSE,0,1,2,0,NA
"temp",3393072546,22,32,10,0,1,FALSE,16,4,list(c(5015, 5017, 5017, 5016, 5017, 5018, 5017, 5015, 5015, 6009)),NA,NA,3,0,0,0,NA,NA,NA,NA,9,0,6116,214,NA,4,63,170,21,239,0,0,NA,NA,NA,NA,3,NA,1,13,NA,NA,NA,NA,NA,0,NA,TRUE,0,1,0,0,NA
"temp",3393102768,22,16,10,0,1,FALSE,4,131,list(c(5015, 5017, 5017, 5015, 5017)),NA,NA,0,0,0,0,NA,NA,NA,NA,2,0,0,0,NA,4,239,50,0,0,0,0,NA,NA,NA,NA,0,NA,0,5,NA,NA,NA,NA,NA,849,NA,FALSE,1,0,0,0,NA
"temp",3393072248,22,18,10,0,1,TRUE,65,131,list(c(5016, 5017, 5016, 5017, 5015, 5018, 5017, 5016, 5015, 5017, 5016, 5018, 6009, 5015, 5015, 6356, 5018)),NA,NA,2,0,0,0,NA,NA,NA,NA,12,1,17263,316,NA,4,154,0,0,0,0,63,NA,NA,NA,NA,7,NA,0,19,NA,NA,NA,NA,NA,404,NA,FALSE,0,1,0,0,NA
"temp",3393072046,22,18,10,0,1,TRUE,50,4,list(c(5015, 5017, 5016, 5017, 5017, 5018, 5017, 5015, 5015, 6009, 5015, 5018, 5016, 5016, 5907, 5016, 5018)),NA,NA,7,8,0,0,NA,NA,NA,NA,2,2,21916,0,NA,4,127,63,11,154,137,71,NA,NA,NA,NA,21,NA,0,18,NA,NA,NA,NA,NA,10590,NA,TRUE,1,0,9,0,NA
"temp",3393071781,22,9,10,7,1,TRUE,34,131,list(c(5015, 5017, 5015, 5017, 5016, 5018, 5017, 5017, 5016, 6405, 5016, 5018, 5016)),NA,NA,0,182,182,182,NA,NA,NA,NA,6,1,7083,550,NA,4,71,71,71,71,71,71,NA,NA,NA,NA,5,NA,0,13,NA,NA,NA,NA,NA,22,NA,FALSE,0,1,0,0,NA
"temp",3393071745,1,55,5,4,1,FALSE,13,3,list(NULL),NA,NA,3,0,0,0,NA,NA,NA,NA,11,0,6669,1032,NA,4,0,212,71,63,152,22,NA,NA,NA,NA,3,NA,NA,13,NA,NA,NA,NA,NA,0,NA,TRUE,0,1,0,0,NA
"temp",3393071689,22,7,10,0,1,FALSE,9,2,list(c(5015, 5017, 5016, 5017, 5015)),NA,NA,1,0,0,0,NA,NA,NA,NA,3,2,987,125,NA,4,4,71,29,19,0,0,NA,NA,NA,NA,0,NA,1,5,NA,NA,NA,NA,NA,0,NA,TRUE,0,1,0,0,NA
"temp",3393071651,4,13,10,0,1,FALSE,6,1,list(c(5016, 5017, 5016, 5015, 5017, 5016)),NA,NA,0,0,0,0,NA,NA,NA,NA,3,0,5091,348,NA,4,63,71,11,7,0,0,NA,NA,NA,NA,5,NA,1,6,NA,NA,NA,NA,NA,0,NA,TRUE,0,1,1,0,NA
"temp",3393071438,22,46,10,0,1,FALSE,23,128,list(c(5016, 5015, 5017, 5016, 5016, 5018, 5017, 5017, 5016, 6009, 5017, 5018, 5015, 5015, 5907)),NA,NA,12,0,0,0,NA,NA,NA,NA,4,0,13539,243,NA,4,71,63,147,239,46,0,NA,NA,NA,NA,5,NA,0,15,NA,NA,NA,NA,NA,3071,NA,FALSE,1,0,3,0,NA
"temp",3393071324,22,20,10,7,1,TRUE,37,2,list(c(5015, 5017, 5017, 5015, 5017, 5018, 5017, 5016, 5015, 6009, 5016, 5018, 5016, 5016, 5907, 5015, 5018)),NA,NA,5,46,0,0,NA,NA,NA,NA,1,13,14343,0,NA,4,239,50,152,154,71,137,NA,NA,NA,NA,11,NA,0,18,NA,NA,NA,NA,NA,4808,NA,TRUE,1,0,8,0,NA
"temp",3393102072,22,12,10,0,1,FALSE,0,2,list(c(5016, 5015, 5015, 5016, 5015, 5016)),NA,NA,0,0,0,0,NA,NA,NA,NA,2,0,1200,197,NA,4,11,182,26,25,0,0,NA,NA,NA,NA,0,NA,1,6,NA,NA,NA,NA,NA,0,NA,TRUE,0,1,0,0,NA
"temp",3393071283,22,10,10,7,1,TRUE,40,132,list(c(5015, 5017, 5015, 5017, 5017, 5018, 5016, 5017, 5016, 6405, 5016)),NA,NA,3,0,0,0,NA,NA,NA,NA,4,0,5235,214,NA,4,239,0,116,0,0,50,NA,NA,NA,NA,2,NA,0,11,NA,NA,NA,NA,NA,0,NA,FALSE,0,1,1,0,NA
"temp",3393071134,4,22,10,0,1,TRUE,35,3,list(c(5015, 5016, 5015, 5016, 5017, 5018, 5015)),NA,NA,1,63,0,0,NA,NA,NA,NA,7,0,1533,673,NA,4,44,39,239,20,13,71,NA,NA,NA,NA,0,NA,0,7,NA,NA,NA,NA,NA,549,NA,TRUE,1,0,0,0,NA
"temp",3393071123,22,9,10,0,1,TRUE,31,1,list(c(5015, 5017, 5015, 5017, 5015, 5018, 5016, 5017, 5017, 6009, 5015, 5018, 5016, 5016, 5907)),NA,NA,18,0,0,0,NA,NA,NA,NA,2,2,8066,495,NA,4,239,240,34,50,212,137,NA,NA,NA,NA,3,NA,0,15,NA,NA,NA,NA,NA,3758,NA,TRUE,1,0,7,0,NA
"temp",3393071079,22,28,10,0,1,FALSE,6,129,list(c(5015, 5017, 5015, 5017, 5017, 5018, 5017, 5016, 5015, 6009, 5016, 5018, 5016, 5016, 5907, 5015)),NA,NA,4,239,0,0,NA,NA,NA,NA,2,5,15854,1418,NA,4,50,127,34,137,46,154,NA,NA,NA,NA,12,NA,0,17,NA,NA,NA,NA,NA,5294,NA,FALSE,1,0,5,0,NA
